iter	Logloss
415	0.02357674872
416	0.02353572568
417	0.02346116197
418	0.02333798583
419	0.02328081221
420	0.023241495
421	0.02318582749
422	0.02315082049
423	0.02309352156
424	0.02305532721
425	0.02302521245
426	0.02299048766
427	0.02290153377
428	0.02285919858
429	0.02279208897
430	0.02279208866
431	0.02275186156
432	0.02271884939
433	0.02266430322
434	0.02260723595
435	0.02256210929
436	0.02254749015
437	0.0224903447
438	0.02245390861
439	0.02244304637
440	0.0224158287
441	0.02233923591
442	0.02231832371
443	0.0223049539
444	0.0222904167
445	0.02229038994
446	0.02223026347
447	0.02216209082
448	0.02212436442
449	0.02209540275
450	0.02204649063
451	0.0219949848
452	0.02195681702
453	0.02190018998
454	0.02186051866
455	0.0218290344
456	0.02182213985
457	0.02178401125
458	0.02173275815
459	0.02169881505
460	0.02166543484
461	0.02166515987
462	0.02160986307
463	0.02157305147
464	0.02150197008
465	0.02146278837
466	0.02144384549
467	0.02141024963
468	0.02135366341
469	0.02130166535
470	0.0212598622
471	0.02120903132
472	0.02118408505
473	0.02113970485
474	0.02107169025
475	0.02103409728
476	0.02098635502
477	0.02095361482
478	0.02089248207
479	0.02085866128
480	0.02083867554
481	0.0207956172
482	0.02074989088
483	0.02069459349
484	0.02066987416
485	0.02064364788
486	0.0205889187
487	0.02053773797
488	0.02051097606
489	0.02048069012
490	0.02044851769
491	0.02039969275
492	0.02036944049
493	0.02036942655
494	0.02032316757
495	0.02030142878
496	0.02025692286
497	0.02021304391
498	0.02020248544
499	0.02016211618
500	0.02011306513
501	0.02007012794
502	0.02003157098
503	0.01999388623
504	0.01997648453
505	0.01994721737
506	0.0199185546
507	0.01987040002
508	0.01981501334
509	0.01976170333
510	0.01974412107
511	0.01966849607
512	0.01965770797
513	0.01964516935
514	0.01963736252
515	0.01960711336
516	0.01952687995
517	0.0194958588
518	0.01949555505
519	0.0194955526
520	0.01944763796
521	0.01938831444
522	0.01936501023
523	0.0193326403
524	0.01929247321
525	0.01925351713
526	0.01922952552
527	0.01920011029
528	0.01920010506
529	0.01915208857
530	0.01912695469
531	0.0191095175
532	0.01910950536
533	0.01907394971
534	0.0190467033
535	0.01903317547
536	0.01899199838
537	0.01895373446
538	0.01895371434
539	0.01892941211
540	0.01890195588
541	0.01888158615
542	0.01882511602
543	0.01880263584
544	0.0187765125
545	0.01874098594
546	0.01872593222
547	0.01869786206
548	0.01866084924
549	0.01866066141
550	0.0186524989
551	0.01862942566
552	0.01858564509
553	0.01856266783
554	0.01852783376
555	0.01847643995
556	0.01842537582
557	0.01842537296
558	0.01841306735
559	0.01839672363
560	0.0183737627
561	0.01833875433
562	0.0182864695
563	0.01825748205
564	0.01821582431
565	0.01820160377
566	0.01816447015
567	0.0181344288
568	0.01813442042
569	0.01808351292
570	0.01806399544
571	0.0180479846
572	0.01802082145
573	0.0180005527
574	0.01797142248
575	0.01793620535
576	0.0179069717
577	0.01787976765
578	0.01783833076
579	0.01780641193
580	0.01778691173
581	0.01775673642
582	0.01773075962
583	0.01768094703
584	0.01764529182
585	0.01763396143
586	0.01763395754
587	0.01761356406
588	0.01757207918
589	0.01754015664
590	0.01751221183
591	0.01749826645
592	0.01746728225
593	0.01744564812
594	0.01740599338
595	0.01740136072
596	0.01737961202
597	0.01737663199
598	0.01737662118
599	0.01734824168
600	0.01729057861
601	0.01727634546
602	0.01723948154
603	0.01721439781
604	0.01720033864
605	0.01716327208
606	0.01714489764
607	0.01714481632
608	0.01714063358
609	0.01714063178
610	0.01714059829
611	0.0170781283
612	0.01705189574
613	0.01703711537
614	0.01703710869
615	0.01703710197
616	0.01701637618
617	0.01698858638
618	0.01696855442
619	0.01692329829
620	0.01692311441
621	0.01691669805
622	0.01688837292
623	0.01686789588
624	0.01681653649
625	0.01679489203
626	0.01676174389
627	0.01676173698
628	0.01673431923
629	0.01667831292
630	0.01667831134
631	0.01664313352
632	0.01659939605
633	0.01657402693
634	0.01654951036
635	0.01652929649
636	0.01651453608
637	0.0164964938
638	0.01648055715
639	0.01644732997
640	0.01642297095
641	0.01639240062
642	0.01636249979
643	0.01635842852
644	0.0163257327
645	0.01630847139
646	0.01627736144
647	0.01626211757
648	0.01624418528
649	0.01624417684
650	0.01621082054
651	0.01621081623
652	0.01619444457
653	0.0161333938
654	0.0161097937
655	0.01609207107
656	0.01607268678
657	0.01607268374
658	0.01605917885
659	0.01602513287
660	0.01602445603
661	0.01600886513
662	0.01599474038
663	0.01596622321
664	0.0159517614
665	0.01592052312
666	0.01592052018
667	0.01590504649
668	0.01587018318
669	0.01584400327
670	0.01580822185
671	0.01578423143
672	0.01575575362
673	0.01571455007
674	0.01569041766
675	0.01566566836
676	0.01564994421
677	0.01562819418
678	0.015609183
679	0.01558370241
680	0.01556418654
681	0.0155314564
682	0.01550730582
683	0.01547777555
684	0.01545111385
685	0.01543912023
686	0.0154192717
687	0.01539915836
688	0.01536616444
689	0.01534686912
690	0.01529988484
691	0.01527619213
692	0.01525719787
693	0.01522904725
694	0.01519165369
695	0.0151762731
696	0.01515306767
697	0.01513228425
698	0.01511932391
699	0.01510092345
700	0.01506660087
701	0.01504773504
702	0.01502987404
703	0.01500281405
704	0.01498169952
705	0.01494886369
706	0.01491096348
707	0.01488558825
708	0.01486450513
709	0.01482185153
710	0.01479721068
711	0.01477003551
712	0.01474331669
713	0.01472959905
714	0.01470979072
715	0.01469326794
716	0.01467616877
717	0.0146558617
718	0.01462393517
719	0.0145958638
720	0.01456717426
721	0.01455396314
722	0.01453281772
723	0.01447532499
724	0.01446083772
725	0.01446083419
726	0.01444962858
727	0.01440287187
728	0.01439434282
729	0.01436772497
730	0.01435727138
731	0.0143446827
732	0.01432217637
733	0.01429471776
734	0.01427612588
735	0.01425069516
736	0.01423731097
737	0.01421985847
738	0.01420122762
739	0.01418801533
740	0.01416263456
741	0.01416263285
742	0.01413694415
743	0.01412315184
744	0.01410455752
745	0.01408161808
746	0.01406878765
747	0.01406847363
748	0.01403739786
749	0.01401632635
750	0.01400152667
751	0.01398652878
752	0.01397712384
753	0.01395495803
754	0.01393009818
755	0.01392061361
756	0.01391853504
757	0.01388805954
758	0.0138679105
759	0.0138477521
760	0.01381513761
761	0.01380473457
762	0.01380087474
763	0.01377988375
764	0.01376496581
765	0.01374376177
766	0.01371974171
767	0.01370016509
768	0.01368912595
769	0.01367758259
770	0.0136775669
771	0.0136775664
772	0.01366561218
773	0.0136517172
774	0.01363009425
775	0.01363008725
776	0.01360235458
777	0.01359908371
778	0.01358849999
779	0.01358849032
780	0.01358025793
781	0.01355682037
782	0.01353015454
783	0.01349746118
784	0.01347659979
785	0.0134586331
786	0.01343657749
787	0.01341532746
788	0.01339176544
789	0.01337758758
790	0.01335257035
791	0.01334214602
792	0.01332140856
793	0.01331091827
794	0.01329743432
795	0.01329743419
796	0.01327478507
797	0.01324103554
798	0.01322451838
799	0.01320179845
800	0.0131940268
801	0.01317453697
802	0.0131445664
803	0.01312504353
804	0.01311661038
805	0.01309461773
806	0.01307701015
807	0.01305816644
808	0.01304323512
809	0.01301185951
810	0.01299067333
811	0.01297877
812	0.01296924714
813	0.01296088009
814	0.01293299702
815	0.0129110216
816	0.01290246557
817	0.01286738289
818	0.01284705001
819	0.01283549951
820	0.01282123947
821	0.01280022883
822	0.01278164615
823	0.01276451678
824	0.01274777458
825	0.01273983683
826	0.01271743718
827	0.0127054347
828	0.01269690903
829	0.01269690623
830	0.01268038641
831	0.01265994217
832	0.01265994056
833	0.01263777578
834	0.012637775
835	0.01262342134
836	0.01260871453
837	0.01260871209
838	0.01259036984
839	0.01258592498
840	0.01257673518
841	0.01256786946
842	0.01255285464
843	0.01252496882
844	0.01252463174
845	0.01251322395
846	0.01249457455
847	0.01244040755
848	0.01243052102
849	0.01241319725
850	0.0124083005
851	0.0124082989
852	0.0123857183
853	0.01236340689
854	0.01234504387
855	0.01230520542
856	0.01229257122
857	0.01227749869
858	0.01226413342
859	0.01224606668
860	0.01224215805
861	0.01223720642
862	0.01221088226
863	0.01219214663
864	0.01217390831
865	0.01215138641
866	0.0121310661
867	0.01211619152
868	0.01208281739
869	0.01208278314
870	0.0120647855
871	0.01204785033
872	0.01201577841
873	0.0120046547
874	0.01199201111
875	0.01196319136
876	0.01195327553
877	0.01193240753
878	0.0119128385
879	0.01189959591
880	0.01187516367
881	0.01184867871
882	0.01183867452
883	0.01182934982
884	0.01181413654
885	0.01179222206
886	0.01179222029
887	0.01178551561
888	0.01175388589
889	0.01173534051
890	0.01172507865
891	0.01169431366
892	0.01168405965
893	0.01167144291
894	0.01165311177
895	0.0116227453
896	0.01161314444
897	0.01158736372
898	0.01158736337
899	0.0115713692
900	0.0115549836
901	0.01154460179
902	0.01151302236
903	0.0114931125
904	0.01147254641
905	0.011456259
906	0.01143134462
907	0.0114187355
908	0.01141102923
909	0.01141102766
910	0.01139551003
911	0.01138801791
912	0.01138801732
913	0.01135393558
914	0.01134767382
915	0.01133594764
916	0.0113167603
917	0.0113167595
918	0.01130038592
919	0.01129346213
920	0.01127793361
921	0.01126477904
922	0.01126477846
923	0.0112449883
924	0.01124498521
925	0.0112237413
926	0.0112168216
927	0.01120433166
928	0.01119101905
929	0.01117172917
930	0.01114915106
931	0.01113516371
932	0.01111154891
933	0.01110016045
934	0.01108122762
935	0.01106554859
936	0.01105740219
937	0.01105660444
938	0.01103337864
939	0.01100662968
940	0.01098958382
941	0.01098958226
942	0.01097588405
943	0.01096038552
944	0.01095293344
945	0.01093803849
946	0.01092458923
947	0.01091771291
948	0.01089697292
949	0.01087708332
950	0.01086041951
951	0.0108521462
952	0.01083377824
953	0.01080949899
954	0.01080947823
955	0.01079710206
956	0.01077573473
957	0.01076819882
958	0.01075984178
959	0.01075983721
960	0.0107409533
961	0.01072992873
962	0.01070600527
963	0.01070600448
964	0.01068189732
965	0.01067398845
966	0.01065461705
967	0.0106546155
968	0.01063238855
969	0.01061833021
970	0.01060360616
971	0.01058434223
972	0.01057380043
973	0.01055830296
974	0.0105583009
975	0.01054347234
976	0.0105254566
977	0.0105166929
978	0.01051310545
979	0.01049510389
980	0.01049341692
981	0.01048060883
982	0.01045910045
983	0.01045473387
984	0.01044403035
985	0.01044402999
986	0.0104316917
987	0.01043168378
988	0.01043168026
989	0.01043033984
990	0.01043033819
991	0.01042128153
992	0.01039796593
993	0.01038486105
994	0.01037239055
995	0.01034522378
996	0.01034351884
997	0.01033699161
998	0.01033698434
999	0.01033698342
